,edit_count,sentiment,neg_sentiment
2009-07-09,0.7333333333333333,-0.07415290604035059,0.1361111111111111
2009-07-10,0.7333333333333333,-0.07415290604035059,0.1361111111111111
2009-07-11,0.7333333333333333,-0.07415290604035059,0.1361111111111111
2009-07-12,0.7333333333333333,-0.07415290604035059,0.1361111111111111
2009-07-13,0.8,-0.10704237848520279,0.16944444444444443
2009-07-14,0.8,-0.1253078970313072,0.17777777777777776
2009-07-15,1.0333333333333334,-0.15756698663745608,0.2111111111111111
2009-07-16,1.4333333333333333,-0.17281285818134032,0.21777777777777776
2009-07-17,1.5,-0.17302094296330495,0.23444444444444443
2009-07-18,1.4333333333333333,-0.19259187111305814,0.24555555555555558
2009-07-19,1.4333333333333333,-0.19259942898201565,0.24555555555555558
2009-07-20,1.4333333333333333,-0.19259942898201565,0.24555555555555558
2009-07-21,1.1333333333333333,-0.16291568228649714,0.2288888888888889
2009-07-22,1.1,-0.1295951758727195,0.19555555555555557
2009-07-23,1.1,-0.1295951758727195,0.19555555555555557
2009-07-24,1.1,-0.1295951758727195,0.19555555555555557
2009-07-25,1.1,-0.1295951758727195,0.19555555555555557
2009-07-26,1.1,-0.1295951758727195,0.19555555555555557
2009-07-27,1.1,-0.1295951758727195,0.19555555555555557
2009-07-28,1.1,-0.1295951758727195,0.19555555555555557
2009-07-29,1.1,-0.1295951758727195,0.19555555555555557
2009-07-30,1.1,-0.1295951758727195,0.19555555555555557
2009-07-31,1.1,-0.1295951758727195,0.19555555555555557
2009-08-01,1.1,-0.1295951758727195,0.19555555555555557
2009-08-02,1.1,-0.1295951758727195,0.19555555555555557
2009-08-03,1.1,-0.1295951758727195,0.19555555555555557
2009-08-04,1.1,-0.1295951758727195,0.19555555555555557
2009-08-05,1.1,-0.1295951758727195,0.19555555555555557
2009-08-06,1.1,-0.1295951758727195,0.19555555555555557
2009-08-07,1.1,-0.1295951758727195,0.19555555555555557
2009-08-08,1.1,-0.1295951758727195,0.19555555555555557
2009-08-09,1.1,-0.1295951758727195,0.19555555555555557
2009-08-10,1.1,-0.1295951758727195,0.19555555555555557
2009-08-11,1.1,-0.1295951758727195,0.19555555555555557
2009-08-12,1.0333333333333334,-0.09670570342786729,0.16222222222222224
2009-08-13,0.9,-0.09439496397026001,0.14555555555555558
2009-08-14,0.9,-0.058764818727024014,0.1265079365079365
2009-08-15,0.4,-0.035227689430827186,0.09761904761904763
2009-08-16,0.3333333333333333,-0.035019604648862564,0.08095238095238096
2009-08-17,0.4,-0.030458548617741422,0.08095238095238096
2009-08-18,0.36666666666666664,0.0028612683689783463,0.04761904761904762
2009-08-19,0.36666666666666664,0.0028612683689783463,0.04761904761904762
2009-08-20,0.3333333333333333,-0.025341505758346077,0.04761904761904762
2009-08-21,0.43333333333333335,-0.035926756877747795,0.06984126984126984
2009-08-22,0.43333333333333335,-0.035926756877747795,0.06984126984126984
2009-08-23,0.5,-0.043812170246290784,0.0865079365079365
2009-08-24,0.5,-0.043812170246290784,0.0865079365079365
2009-08-25,0.5,-0.043812170246290784,0.0865079365079365
2009-08-26,0.5,-0.043812170246290784,0.0865079365079365
2009-08-27,0.5,-0.043812170246290784,0.0865079365079365
2009-08-28,0.5,-0.043812170246290784,0.0865079365079365
2009-08-29,0.5,-0.043812170246290784,0.0865079365079365
2009-08-30,0.5,-0.043812170246290784,0.0865079365079365
2009-08-31,0.5,-0.043812170246290784,0.0865079365079365
2009-09-01,0.5,-0.043812170246290784,0.0865079365079365
2009-09-02,0.5,-0.043812170246290784,0.0865079365079365
2009-09-03,0.5,-0.043812170246290784,0.0865079365079365
2009-09-04,0.5,-0.043812170246290784,0.0865079365079365
2009-09-05,0.5,-0.043812170246290784,0.0865079365079365
2009-09-06,0.5,-0.043812170246290784,0.0865079365079365
2009-09-07,0.5,-0.043812170246290784,0.0865079365079365
2009-09-08,0.5,-0.043812170246290784,0.0865079365079365
2009-09-09,0.5,-0.043812170246290784,0.0865079365079365
2009-09-10,0.5,-0.043812170246290784,0.0865079365079365
2009-09-11,0.5,-0.043812170246290784,0.0865079365079365
2009-09-12,0.5,-0.043812170246290784,0.0865079365079365
2009-09-13,0.26666666666666666,-0.04718322588337793,0.07222222222222223
2009-09-14,0.3333333333333333,-0.05123072200351291,0.08888888888888889
2009-09-15,1.0666666666666667,-0.05823471326418597,0.10858585858585859
2009-09-16,0.9666666666666667,-0.029522151868752757,0.07525252525252527
2009-09-17,1.0333333333333334,-0.06262467515589011,0.10858585858585859
2009-09-18,1.0333333333333334,-0.06262467515589011,0.10858585858585859
2009-09-19,1.1333333333333333,-0.09589964362105938,0.14191919191919192
2009-09-20,1.0333333333333334,-0.08531439250165766,0.11969696969696969
2009-09-21,1.0333333333333334,-0.08531439250165766,0.11969696969696969
2009-09-22,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-09-23,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-09-24,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-09-25,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-09-26,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-09-27,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-09-28,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-09-29,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-09-30,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-10-01,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-10-02,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-10-03,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-10-04,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-10-05,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-10-06,0.9666666666666667,-0.07742897913311467,0.10303030303030303
2009-10-07,1.0,-0.10759515211437688,0.13636363636363635
2009-10-08,1.0,-0.10759515211437688,0.13636363636363635
2009-10-09,1.0,-0.10759515211437688,0.13636363636363635
2009-10-10,1.0,-0.10759515211437688,0.13636363636363635
2009-10-11,1.0,-0.10759515211437688,0.13636363636363635
2009-10-12,1.0,-0.10759515211437688,0.13636363636363635
2009-10-13,1.0,-0.10759515211437688,0.13636363636363635
2009-10-14,1.1333333333333333,-0.13656150644475762,0.15303030303030302
2009-10-15,0.4,-0.12955751518408457,0.13333333333333333
2009-10-16,0.6666666666666666,-0.1618795245885849,0.16666666666666666
2009-10-17,1.1666666666666667,-0.142838623009476,0.1568627450980392
2009-10-18,1.2333333333333334,-0.17146210758125083,0.19019607843137257
2009-10-19,1.1333333333333333,-0.13818713911608155,0.1568627450980392
2009-10-20,1.1333333333333333,-0.13818713911608155,0.1568627450980392
2009-10-21,1.1333333333333333,-0.13818713911608155,0.1568627450980392
2009-10-22,1.1333333333333333,-0.13818713911608155,0.1568627450980392
2009-10-23,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-10-24,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-10-25,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-10-26,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-10-27,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-10-28,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-10-29,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-10-30,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-10-31,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-11-01,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-11-02,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-11-03,1.1666666666666667,-0.17151029992337322,0.19019607843137257
2009-11-04,1.2333333333333334,-0.17120696791246826,0.20686274509803923
2009-11-05,1.3,-0.14323793737327353,0.20686274509803923
2009-11-06,1.7,-0.10230810347815264,0.18378582202111612
2009-11-07,2.033333333333333,-0.12218106631060352,0.2104524886877828
2009-11-08,2.1333333333333333,-0.13581906666642998,0.23267471091000502
2009-11-09,2.2333333333333334,-0.1689426592020847,0.26600804424333835
2009-11-10,2.533333333333333,-0.15415250724397234,0.27341545165074577
2009-11-11,2.533333333333333,-0.15415250724397234,0.27341545165074577
2009-11-12,2.6,-0.15936739013435572,0.29008211831741243
2009-11-13,2.533333333333333,-0.12636525149983296,0.27341545165074577
2009-11-14,3.5,-0.14458003905978073,0.2998522332599412
2009-11-15,3.3,-0.08109381961391637,0.2665188999266078
2009-11-16,2.966666666666667,-0.08138693834389508,0.26679901197142575
2009-11-17,2.966666666666667,-0.08605368003294131,0.26679901197142575
2009-11-18,3.033333333333333,-0.05665591721778374,0.26679901197142575
2009-11-19,3.033333333333333,-0.05665591721778374,0.26679901197142575
2009-11-20,3.066666666666667,-0.023425227056396616,0.26679901197142575
2009-11-21,3.1,0.009242908507135899,0.26679901197142575
2009-11-22,3.066666666666667,0.04256606931442756,0.23346567863809245
2009-11-23,3.066666666666667,0.04256606931442756,0.23346567863809245
2009-11-24,3.1,0.07574446633413175,0.23346567863809245
2009-11-25,3.1,0.07574446633413175,0.23346567863809245
2009-11-26,3.1,0.07574446633413175,0.23346567863809245
2009-11-27,3.1,0.07574446633413175,0.23346567863809245
2009-11-28,3.1,0.07574446633413175,0.23346567863809245
2009-11-29,3.1,0.07574446633413175,0.23346567863809245
2009-11-30,3.1,0.07574446633413175,0.23346567863809245
2009-12-01,3.2666666666666666,0.05581072087044257,0.2601323453047591
2009-12-02,3.3333333333333335,0.02279241199249763,0.2934656786380925
2009-12-03,3.466666666666667,0.05386191472366193,0.2934656786380925
2009-12-04,3.5,0.04100219738107329,0.299021234193648
2009-12-05,3.433333333333333,0.01303316684187855,0.299021234193648
2009-12-06,3.1,-0.009525115486588532,0.31098704615945993
2009-12-07,2.7666666666666666,0.010347847345862332,0.28432037949279326
2009-12-08,2.6666666666666665,0.023985847701688816,0.26209815727057106
2009-12-09,2.6,0.08881366140649737,0.2287648239372377
2009-12-10,2.3333333333333335,0.040736824696874376,0.25469074986316365
2009-12-11,2.3666666666666667,0.007499581998204952,0.28802408319649697
2009-12-12,2.3,0.012714464888588354,0.2713574165298303
2009-12-13,2.7,-0.004000957259917492,0.27969074986316367
2009-12-14,2.566666666666667,-0.0153072256367831,0.28525396825396826
2009-12-15,2.8,-0.05184061479450218,0.30377248677248675
2009-12-16,2.6333333333333333,-0.0663628435747491,0.3132962962962963
2009-12-17,2.7,-0.05175898140834437,0.304962962962963
2009-12-18,2.6666666666666665,-0.11372716989285415,0.3382962962962963
2009-12-19,2.6666666666666665,-0.11372716989285415,0.3382962962962963
2009-12-20,2.7333333333333334,-0.15822818841702407,0.36051851851851857
2009-12-21,2.7,-0.1908963239805566,0.36051851851851857
2009-12-22,2.7,-0.1908963239805566,0.36051851851851857
2009-12-23,2.7,-0.1908963239805566,0.36051851851851857
2009-12-24,2.7,-0.2573060032344527,0.3938518518518519
2009-12-25,2.7,-0.2573060032344527,0.3938518518518519
2009-12-26,2.7,-0.2573060032344527,0.3938518518518519
2009-12-27,2.7,-0.2573060032344527,0.3938518518518519
2009-12-28,2.7,-0.2573060032344527,0.3938518518518519
2009-12-29,2.7,-0.2573060032344527,0.3938518518518519
2009-12-30,2.7,-0.2573060032344527,0.3938518518518519
2009-12-31,2.533333333333333,-0.2373722577707635,0.3671851851851852
2010-01-01,2.466666666666667,-0.20435394889281858,0.3338518518518519
2010-01-02,2.3333333333333335,-0.23542345162398287,0.3338518518518519
2010-01-03,2.2333333333333334,-0.22286706629229916,0.31162962962962965
2010-01-04,2.2333333333333334,-0.22286706629229916,0.31162962962962965
2010-01-05,2.1333333333333333,-0.21107244487769075,0.2894074074074074
2010-01-06,2.1333333333333333,-0.21107244487769075,0.2894074074074074
2010-01-07,2.1333333333333333,-0.21107244487769075,0.2894074074074074
2010-01-08,2.1,-0.24277666604684459,0.2894074074074074
2010-01-09,2.066666666666667,-0.20948998129533397,0.25607407407407407
2010-01-10,2.033333333333333,-0.17625273859666454,0.22274074074074074
2010-01-11,2.033333333333333,-0.17625273859666454,0.22274074074074074
2010-01-12,1.5,-0.1595256046321657,0.19774074074074074
2010-01-13,1.1,-0.14279689434756582,0.18881766381766382
2010-01-14,2.3,-0.16818105727688878,0.20289173789173792
2010-01-15,3.4,-0.15546836147960436,0.1933679283679284
2010-01-16,3.2666666666666666,-0.13678199738518806,0.16836792836792835
2010-01-17,3.3666666666666667,-0.1046958127643308,0.1517012617012617
2010-01-18,3.566666666666667,-0.12583503216759773,0.17947903947903945
2010-01-19,3.466666666666667,-0.11456470380481493,0.15725681725681726
2010-01-20,3.466666666666667,-0.11456470380481493,0.15725681725681726
2010-01-21,3.466666666666667,-0.11456470380481493,0.15725681725681726
2010-01-22,3.5,-0.0896273383523664,0.15725681725681726
2010-01-23,3.466666666666667,-0.05639605611817449,0.12392348392348393
2010-01-24,3.5,-0.02716525882737249,0.12392348392348393
2010-01-25,3.5,-0.02716525882737249,0.12392348392348393
2010-01-26,3.5,-0.02716525882737249,0.12392348392348393
2010-01-27,3.5,-0.02716525882737249,0.12392348392348393
2010-01-28,3.5,-0.02716525882737249,0.12392348392348393
2010-01-29,3.5,-0.02716525882737249,0.12392348392348393
2010-01-30,3.5,-0.02716525882737249,0.12392348392348393
2010-01-31,3.5,-0.02716525882737249,0.12392348392348393
2010-02-01,3.5,-0.02716525882737249,0.12392348392348393
2010-02-02,3.5,-0.02716525882737249,0.12392348392348393
2010-02-03,3.5,-0.02716525882737249,0.12392348392348393
2010-02-04,3.5,-0.02716525882737249,0.12392348392348393
2010-02-05,3.5,-0.02716525882737249,0.12392348392348393
2010-02-06,3.5,-0.02716525882737249,0.12392348392348393
2010-02-07,3.5,-0.02716525882737249,0.12392348392348393
2010-02-08,3.5,-0.02716525882737249,0.12392348392348393
2010-02-09,3.5,-0.02716525882737249,0.12392348392348393
2010-02-10,3.5,-0.02716525882737249,0.12392348392348393
2010-02-11,3.5,-0.02716525882737249,0.12392348392348393
2010-02-12,3.066666666666667,-0.014372913175159029,0.10084656084656084
2010-02-13,1.5666666666666667,0.016380428870519007,0.06825396825396826
2010-02-14,0.5666666666666667,0.015272711118062339,0.07111111111111112
2010-02-15,0.9666666666666667,-0.007225446833504567,0.09888888888888889
2010-02-16,0.9,-0.04000758224063449,0.11555555555555556
2010-02-17,0.7666666666666667,-0.040597026480568774,0.12111111111111111
2010-02-18,1.0333333333333334,-0.06375431064102384,0.15027777777777776
2010-02-19,1.0333333333333334,-0.06375431064102384,0.15027777777777776
2010-02-20,1.0333333333333334,-0.06375431064102384,0.15027777777777776
2010-02-21,1.0333333333333334,-0.12200294180048837,0.18361111111111109
2010-02-22,1.0333333333333334,-0.12200294180048837,0.18361111111111109
2010-02-23,1.0,-0.15123373909129037,0.18361111111111109
2010-02-24,1.0,-0.15123373909129037,0.18361111111111109
2010-02-25,1.0,-0.15123373909129037,0.18361111111111109
2010-02-26,1.0,-0.15123373909129037,0.18361111111111109
2010-02-27,1.0,-0.15123373909129037,0.18361111111111109
2010-02-28,1.0,-0.15123373909129037,0.18361111111111109
2010-03-01,1.0,-0.15123373909129037,0.18361111111111109
2010-03-02,1.0,-0.15123373909129037,0.18361111111111109
2010-03-03,1.0,-0.15123373909129037,0.18361111111111109
2010-03-04,1.0,-0.15123373909129037,0.18361111111111109
2010-03-05,1.0,-0.15123373909129037,0.18361111111111109
2010-03-06,1.0,-0.15123373909129037,0.18361111111111109
2010-03-07,1.0,-0.15123373909129037,0.18361111111111109
2010-03-08,1.0,-0.15123373909129037,0.18361111111111109
2010-03-09,1.0,-0.15123373909129037,0.18361111111111109
2010-03-10,1.0,-0.15123373909129037,0.18361111111111109
2010-03-11,1.0,-0.15123373909129037,0.18361111111111109
2010-03-12,1.0,-0.15123373909129037,0.18361111111111109
2010-03-13,1.2,-0.1513753060830964,0.20027777777777775
2010-03-14,1.8,-0.18070648300426978,0.23175925925925925
2010-03-15,1.8,-0.18070648300426978,0.23175925925925925
2010-03-16,1.7,-0.16320838955817402,0.22175925925925927
2010-03-17,1.3,-0.1407102316066071,0.19398148148148148
2010-03-18,1.2333333333333334,-0.10744385515098219,0.16064814814814815
2010-03-19,1.1666666666666667,-0.085715191507781,0.12731481481481483
2010-03-20,0.9,-0.06255790734732593,0.09814814814814815
2010-03-21,0.9,-0.06255790734732593,0.09814814814814815
2010-03-22,0.9333333333333333,-0.09588289404356921,0.13148148148148148
2010-03-23,0.9333333333333333,-0.09588394308531727,0.13148148148148148
2010-03-24,0.9333333333333333,-0.09588394308531727,0.13148148148148148
2010-03-25,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-03-26,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-03-27,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-03-28,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-03-29,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-03-30,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-03-31,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-01,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-02,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-03,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-04,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-05,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-06,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-07,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-08,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-09,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-10,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-11,0.9666666666666667,-0.0637176349207207,0.13148148148148148
2010-04-12,0.7666666666666667,-0.06357606792891467,0.11481481481481483
2010-04-13,1.1666666666666667,-0.04926320360766516,0.10777777777777776
2010-04-14,1.3666666666666667,-0.04496838529904683,0.11888888888888889
2010-04-15,1.4333333333333333,-0.07837118883927663,0.13555555555555554
2010-04-16,1.4666666666666666,-0.11167757491270701,0.1688888888888889
2010-04-17,1.4666666666666666,-0.11167757491270701,0.1688888888888889
2010-04-18,1.6333333333333333,-0.1315391566356023,0.19555555555555554
2010-04-19,1.6666666666666667,-0.1624640788634618,0.22888888888888886
2010-04-20,1.6666666666666667,-0.1624640788634618,0.22888888888888886
2010-04-21,1.7,-0.16229311188062032,0.22888888888888886
2010-04-22,1.6666666666666667,-0.12898079713185628,0.19555555555555554
2010-04-23,1.6666666666666667,-0.12898079713185628,0.19555555555555554
2010-04-24,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-04-25,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-04-26,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-04-27,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-04-28,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-04-29,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-04-30,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-01,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-02,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-03,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-04,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-05,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-06,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-07,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-08,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-09,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-10,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-11,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-12,1.6333333333333333,-0.16114710529645285,0.19555555555555554
2010-05-13,0.9666666666666667,-0.15230993820561303,0.19111111111111112
2010-05-14,1.6666666666666667,-0.1698703782499572,0.2034567901234568
2010-05-15,1.7,-0.15816270100481716,0.19679012345679012
2010-05-16,1.6666666666666667,-0.12485631493138678,0.1634567901234568
2010-05-17,1.6666666666666667,-0.12485631493138678,0.1634567901234568
2010-05-18,1.6666666666666667,-0.1382235370815536,0.17012345679012347
2010-05-19,1.6333333333333333,-0.1072986148536941,0.13679012345679015
2010-05-20,1.6333333333333333,-0.10729861485369412,0.13679012345679015
2010-05-21,1.6666666666666667,-0.08729447849002886,0.12567901234567902
2010-05-22,1.7,-0.11642623471625058,0.15901234567901235
2010-05-23,1.7,-0.11642623471625058,0.15901234567901235
2010-05-24,1.7,-0.11642623471625058,0.15901234567901235
2010-05-25,1.7,-0.11642623471625058,0.15901234567901235
2010-05-26,1.7,-0.11642623471625058,0.15901234567901235
2010-05-27,1.7,-0.11642623471625058,0.15901234567901235
2010-05-28,1.7,-0.11642623471625058,0.15901234567901235
2010-05-29,1.7,-0.11642623471625058,0.15901234567901235
2010-05-30,1.7,-0.11642623471625058,0.15901234567901235
2010-05-31,1.7,-0.11642623471625058,0.15901234567901235
2010-06-01,1.7,-0.11642623471625058,0.15901234567901235
2010-06-02,1.7,-0.11642623471625058,0.15901234567901235
2010-06-03,1.7,-0.11642623471625058,0.15901234567901235
2010-06-04,1.7,-0.11642623471625058,0.15901234567901235
